dcm,-0.288969,-0.288959,-0.14463499,-0.13875,-0.138749,-0.370662,-0.370661,-0.08890599,-0.08890499,-0.08086699,-0.3298155,-0.32981,-0.113827996,-0.113827,-0.11275099,0.26,0.11,0.09,9.1,18.5,3,7,46.5,0.1,0.1,0.43,0.42,8.93,0.55,1.1,0.1,7.6,0.1,0.1,1.6,-97,39.6,0.43,6,22.9,1.42,8.93,0.43,3.1,11.32,0.2,1,1.33,29.8,84.93,1.33,27.2,0.31,-0.47,0.1,0.01,0.6,447,-24,0,1.45,83.881,-13.3905,-0.5727,0.244,0.6054,-0.2653,0.1783,0.2739,-0.2715,0.0154,0.2395,-0.2345,0.2274,-0.2286,0.0078,0.1385,0.0134,0.678,0.2153,-0.1333,-0.0595,0.3021,0.1571,-0.4004,0.1898,-0.1197,-0.0219,0.1387,0.0398,0.0378,0.1073,-0.1713,-0.0165,-0.0516,0.0558,0.2513,-0.0177,-0.2568,-0.2187,0.138,-0.2718,-0.113,-0.0832,-0.1436,-0.056,0.1593,-0.2418,-0.1258,-0.1665,-0.1096,0.2441,-0.1078,0.1848,0.0881,-0.0212
butylacetate,-0.298626,-0.137257,-0.094169,-0.09395,-0.07316899,-0.384002,-0.09931798,-0.0993,-0.069425,-0.052969,-0.2285855,-0.174297,-0.09663399,-0.081797,-0.0720775,0.21,0.14,0.2,19.4,18.6,5,8.5,48.5,0,0.45,0.58,0.21,5.01,0.5,1,0.1,9.3,0.03,0.45,1.82,-74.2,126.1,0.85,6.2,25.9,1.39,5.01,0.45,4,10.03,0.2,1,2.24,31.3,116.16,0.88,24.6,0.22,-0.41,0.39,0.4,0.8,10.2,24,21.1,1.62,118.8892,7.7712,-1.214,1.3973,-1.3045,0.7969,0.5738,0.0907,-1.3011,1.0444,0.2728,-0.1131,-0.1643,0.2637,-0.8948,-0.4707,-0.1755,-0.6203,0.1389,-0.1265,-0.644,-0.1468,0.5677,-0.3395,0.0809,-0.5939,-0.2213,0.0665,0.0417,0.0491,0.2292,0.3765,-0.0985,0.0538,-0.1604,-0.4216,0.0421,0.1606,0.2494,-0.0932,0.0108,0.2747,-0.0967,0.1574,0.1886,-0.0013,-0.2254,-0.0988,-0.0989,-0.1016,-0.0501,0.0201,0.1047,0.0248,0.1466
carbontetrachloride,-0.23252,-0.23234299,-0.232243,-0.23208502,-0.070807,-0.248046,-0.24743,-0.246905,-0.246379,-0.011238992,-0.24006552,-0.2398365,-0.2397125,-0.23936099,-0.041022997,0.18,0,0.09,9.5,18.6,0,3.3,45,0,0,0.28,-0.24,2.24,0.3,0.6,0,10.4,0,0,0,-22.9,76.7,0.89,6.9,35.1,1.46,2.24,-0.18,1.6,11.47,0,1,0.86,29.8,153.82,1.59,26.8,0.05,-0.55,-0.07,0.01,0.5,13.1,-19,0,2.7,151.9133,-24.2617,-0.7793,-0.1872,1.2488,-0.3919,0.8036,-0.0221,-0.3662,-0.3888,0.1976,-0.0842,-0.0093,-0.3559,0.0724,-0.1072,0.0777,0.3646,0.1174,-0.2893,-0.1976,0.3809,0.0042,0.0087,-0.1428,-0.0525,0.1165,-0.1282,0.0951,0.153,0.1802,-0.0823,-0.0688,-0.0734,-0.1993,-0.0002,0.0213,-0.051,0.0661,-0.0834,0.0924,-0.0686,0.1107,0.0283,-0.0114,-0.0798,0.1935,-0.0804,0.0964,-0.1379,-0.1172,0.0711,-0.0538,-0.0616,0.0351
cumene,-0.142712,-0.13121802,-0.0987,-0.08972001,-0.073332,-0.154698,-0.12411,-0.084831,-0.082429,-0.074953,-0.114015,-0.112570494,-0.10802451,-0.087527,-0.0831095,0.28,0.21,0.18,9.2,18.5,0.1,7.6,40.5,0.35,0.5,0.15,0.55,2.4,0.1,0.4,0.05,18,0.1,0.1,0,-96,152,0.87,4.8,33.64,1.496,2.5,0.1,0.2,9.7,0,1,1.34,31.5,120.19,0.804,27,0.8,1,0.6,3,1,4.5,31,0,3.66,118.7324,-19.0267,1.8265,0.44,-0.423,0.4791,-0.082,-0.1782,1.104,-0.1337,0.4094,-0.1675,0.3568,0.3247,-0.8749,0.2998,0.4909,0.0995,0.0281,0.2237,-0.3573,-0.0555,0.1081,0.3719,0.0005,-0.1122,0.2688,0.4839,-0.0781,0.2854,-0.251,0.1835,-0.27,-0.4637,0.7269,0.0524,-0.0387,0.306,0.1522,0.4212,0.2472,0.2589,0.2832,-0.0281,0.1966,-0.2508,0.1918,-0.0132,0.237,-0.1002,-0.3922,0.1193,-0.0041,0.1093,0.0727
cyclobutanol,-0.54338896,-0.113469005,-0.088014,-0.088013,-0.027261995,-0.292629,-0.086785,-0.084321,-0.08432,-0.08188199,-0.315087,-0.203049,-0.0654735,-0.065473005,-0.055791497,0.52,0.34,0.3,9,18,2.1,9.1,46.5,0.36,0.58,0.13,0.47,14,0.4,0.3,0.1,17,0.3,0.3,1.5,-5,101,0.93,4.7,26.18,1.422,6,0.15,0.4,9.4,0.2,0,1.84,36,74.12,0.849,28,0.65,0.85,0.45,5,1.1,15,33,20.23,0.67,74.4049,8.6651,-0.2,-0.6211,1.1363,0.77,-1.0935,-1.0348,-0.2417,0.5633,-0.8005,0.1958,0.3725,-0.0002,0.1127,0.1572,-0.3938,0.0529,-0.1236,-0.1556,-0.0981,-0.279,-0.0088,0.223,-0.1872,-0.5355,-0.0208,0.0668,-0.538,0.2363,-0.1388,-0.0939,-0.1618,-0.0043,-0.0387,-0.1852,-0.3755,0.0941,-0.3536,0.0438,-0.0017,-0.2126,0.1368,0.0198,-0.0909,0.006,-0.0783,-0.2337,0.0358,-0.1846,0.1703,0.2007,-0.0156,0.071,0.0744
cyclohexanone,-0.20226601,-0.19904199,-0.090591,-0.09059,-0.044983,-0.340909,-0.11038701,-0.065432,-0.065432,-0.051832,-0.27158752,-0.15471451,-0.0712115,-0.071211,-0.0552075,0.4,0.25,0.3,9.1,19.1,2.7,8.8,47,0.39,0.62,0.15,0.5,18,0.4,0.4,0.2,24,0.3,0.1,2.9,-1.5,156,0.94,5,34.7,1.446,18,0.3,0.7,8.8,0.7,1,1.82,32,98.15,0.947,29,0.8,1,0.6,5,0.8,4.8,44,17.07,0.86,99.6281,1.3967,-0.0004,-1.3884,0.0386,0.8413,-0.1273,0.3295,-0.4265,0.1608,-0.0114,0.3606,0.7548,-0.6043,-0.2756,-0.4018,0.157,0.4116,-0.7597,0.6436,0.1752,-0.5532,0.1258,-0.3688,-0.1531,0.4856,0.036,-0.4434,0.9228,-0.4689,-0.0461,-0.1051,-0.2906,-0.1385,-0.0363,0.057,-0.0492,-0.1914,-0.1971,0.0189,0.2358,0.3409,0.4773,0.607,0.1718,-0.1776,-0.3756,0.6554,-0.0391,-0.1329,-0.0631,-0.2329,0.5772,-0.0821,0.0041
cyclopentanol,-0.54497504,-0.096985996,-0.085841,-0.076266,-0.046815,-0.300787,-0.087071,-0.068182,-0.06794301,-0.062784,-0.316023,-0.1988865,-0.0602435,-0.050591,-0.0431415,0.5,0.35,0.28,9,18.3,2.4,9.3,47.5,0.38,0.6,0.14,0.49,18,0.4,0.3,0.15,18,0.3,0.3,1.5,-60,130,1.12,4.85,27.51,1.437,7.5,0.2,0.5,9.3,0.7,0,2.26,37.5,86.14,0.81,29,0.7,0.9,0.5,5,1,5.24,53,20.23,1.21,88.2597,6.4449,-0.2695,-0.6487,1.2661,0.9339,-1.1853,-1.2155,-0.3375,0.5311,-0.9944,0.1768,0.5244,-0.006,0.0697,0.1959,-0.4916,0.1087,-0.2266,-0.2365,-0.0664,-0.3498,-0.0067,0.2534,-0.191,-0.5804,-0.066,0.1402,-0.6985,0.1992,-0.0686,-0.1812,-0.1885,0.0565,-0.0538,-0.0798,-0.2847,0.0808,-0.2421,-0.0126,-0.0575,-0.2004,0.2367,-0.0304,-0.0944,0.0151,-0.0644,-0.1712,0.0212,-0.104,0.0148,0.1595,-0.0157,0.0593,-0.0018
dichloroethane,-0.341389,-0.341379,-0.074884005,-0.07488301,-0.041865,-0.374147,-0.37409002,-0.042181,-0.042177,-0.041853,-0.357768,-0.3577345,-0.0585325,-0.058530003,-0.041859,0.19,0.11,0.15,10.9,17,2.1,6,47,0.1,0.2,0.5,0.3,10.36,0.55,1.1,0.1,8.8,0,0.1,1.8,-35.7,83.5,0.94,6.2,25.5,1.44,10.36,0.36,3.5,11.04,0,1,1.26,33.3,98.96,1.25,33.8,0.24,-0.53,0.18,0.01,0.5,20.3,35,0,1.87,97.7315,-15.5929,-0.6772,0.1808,0.7271,-0.3988,0.2659,0.3127,-0.2551,0.0602,0.2352,-0.2871,0.2351,-0.2173,0.0112,0.1844,-0.0114,0.7123,0.2584,-0.1402,-0.0695,0.326,0.1671,-0.4343,0.2082,-0.1475,-0.0349,0.1454,0.0575,0.0365,0.1217,-0.1825,0.0051,-0.0463,0.0681,0.2839,-0.0356,-0.2832,-0.2648,0.1334,-0.3268,-0.1515,-0.0883,-0.1633,-0.0685,0.1673,-0.3261,-0.1596,-0.2178,-0.1443,0.2988,-0.1393,0.2273,0.1448,-0.0504
diethyleneglycol,-0.253403,-0.253001,-0.069846004,-0.069813,-0.066458,-0.337618,-0.08461301,-0.084597,-0.083049,-0.08303,-0.202038,-0.13465199,-0.13445,-0.047751002,-0.047746,0.56,0.4,0.3,29.2,18.4,8,14.5,52,0.85,0.81,0.65,0.75,31.7,0.3,1.2,0.32,8.5,0.42,1.1,2.56,-10.45,245.5,1.2,7,33.2,1.44,32.2,0.57,5.6,10.37,1,0,2.51,48.7,106.12,1.12,47.4,0.31,0.84,0.24,10,0.5,0.05,154,40.1,-1.68,112.6306,32.5501,-0.1591,0.7658,0.8908,-1.7884,-1.0252,0.0215,-0.1598,0.5275,-0.4847,-0.3531,0.1366,-0.3526,-0.1118,-0.4841,0.7749,-0.242,-0.3849,-0.2082,-0.2743,0.0302,0.1057,0.2499,-0.0525,0.2516,0.0182,-0.0446,0.0539,0.1269,0.1427,0.2423,0.0298,0.0576,0.1366,-0.0331,-0.0038,-0.1139,0.1944,-0.0713,-0.2175,-0.0328,-0.275,0.0151,-0.1034,-0.0028,-0.2818,0.2745,0.0094,-0.0763,-0.0355,0.0093,-0.001,0.188,-0.2101
diethylether,-0.136122,-0.136097,-0.135981,-0.13598,-0.0727,-0.312092,-0.088814996,-0.088809,-0.088806,-0.088801004,-0.1744665,-0.1124655,-0.112449005,-0.112398,-0.112393,0.18,0.12,0.11,15.2,16,2.8,7.5,47.5,0,0.47,0.45,-0.17,4.34,0.45,0.9,0,7.4,0,0.47,1.15,-116.3,34.6,0.24,5.4,22.7,1.35,4.33,0.23,2.8,10.16,0.2,1,2.37,26,74.12,0.71,17,0.28,-0.48,0.12,0.1,0.8,440,-45,20.2,1.75,74.675,-2.5195,-0.9093,0.9692,-0.9393,-0.3966,-0.4423,0.3303,-0.0926,-0.1832,-0.1965,0.1161,0.6266,-0.2415,0.4233,0.7349,0.2552,-0.2266,0.0123,0.0316,0.0002,0.1098,-0.1783,0.1365,-0.2364,0.2346,-0.2194,-0.0327,0.0612,0.0197,0.0515,-0.231,-0.0393,0.0022,0.0626,0.1567,0.1055,-0.0384,-0.0801,0.146,0.0817,-0.0771,0.1276,0.1349,-0.067,0.0836,0.0549,-0.3696,-0.0483,-0.0605,0.0239,-0.1568,-0.1128,-0.0847,0.1951
diglyme,-0.290046,-0.102322,-0.088349,-0.084984995,-0.051939994,-0.16283,-0.136776,-0.06336799,-0.058502004,-0.057723,-0.1660715,-0.0849285,-0.072732,-0.065997,-0.064878,0.56,0.32,0.31,31.6,19,6.5,14.5,51,0,0.4,0.43,0.65,7.2,0.5,1,0,10.3,0,0.66,1.94,-64.5,162,1,7.2,40.8,1.42,7.2,0.56,4.6,10,1,1,2.19,45.3,134.17,0.95,31.5,0.29,-0.43,0.5,10,0.5,0.1,98,41.2,1.64,136.8839,6.3717,-1.3178,0.1377,-1.0032,-2.0324,-0.368,-0.0769,0.1681,-0.3154,-0.8223,-0.5703,0.0921,-0.0502,-0.434,-0.2199,0.6065,-0.0911,-0.1453,-0.0042,0.1689,-0.1491,0.292,-0.5588,0.4153,-0.5762,0.678,0.0945,-0.0967,-0.2809,-0.4491,-0.292,-0.0661,-0.0279,-0.237,-0.0816,-0.079,-0.1238,-0.2172,0.2055,-0.0928,-0.0194,0.0622,-0.1828,0.076,-0.015,0.2502,0.1763,0.1943,0.1781,0.2141,0.0095,0.0311,-0.2261,0.0721
dimethoxybenzene,-0.14117101,-0.14117101,-0.08350899,-0.08350899,-0.074685,-0.10894801,-0.10894801,-0.087257996,-0.087257,-0.082807,-0.0976655,-0.0976655,-0.096228495,-0.096228495,-0.0809715,0.46,0.28,0.35,9,19.3,3.5,9.5,47,0.37,0.55,0.08,0.5,11,0.5,0.5,0.2,23,0.3,0.3,1.3,-10,174,1.01,4.9,32.56,1.53,8.5,0.3,0.7,8.7,0.7,0,1.54,40.4,138.16,1.034,34,0.75,0.95,0.55,5,0.7,1.08,64,18.46,1.69,139.3864,-3.5142,1.1676,-0.1065,-1.3611,-0.906,-0.2871,-0.4397,0.3075,-0.1796,-0.4845,0.045,-0.2428,0.294,-0.3839,-0.4961,-0.3739,0.5175,-0.08,0.319,0.1974,0.0818,0.1147,-0.1078,-0.3176,-0.0048,-0.432,-0.9637,-0.0633,-0.0859,0.0069,0.0205,0.0418,-0.2386,-0.0287,0.2594,0.1142,0.0122,-0.1916,-0.0864,0.1023,0.2797,0.487,0.993,-0.0492,0.1123,0.2764,-0.2233,0.2064,0.2864,0.43,-0.0505,0.038,0.5532,-0.2242
ethyleneglycol,-0.613706,-0.11465499,-0.071560994,-0.051669,-0.042503,-0.24703398,-0.15547201,-0.097014,-0.090766996,-0.08132599,-0.3349445,-0.1350635,-0.1301105,-0.0842875,-0.0664975,0.56,0.42,0.3,29.4,18.8,8.5,14.5,51,0.9,0.89,0.67,0.78,37.7,0.3,1.2,0.32,6.8,0.43,1.1,2.28,-12.9,197.3,1.12,6.5,28.8,1.43,37.7,0.48,6,11.08,1,0,2.42,52.2,62.07,1.11,47.7,0.35,0.92,0.19,10,0.5,0.4,111,40.1,-0.43,67.6673,30.3133,0.3729,0.6932,1.3211,-0.6406,-0.8052,0.2012,0.0405,0.4394,0.0282,-0.0527,-0.262,-0.0899,0.192,-0.3607,-0.0374,0.3674,-0.047,-0.0266,-0.0138,0.0084,0.0282,0.1499,0.1212,0.2343,-0.1528,0.0798,0.0708,0.019,0.1936,0.1279,0.1468,0.0771,0.1681,0.1201,-0.085,0.0371,-0.0631,-0.0519,-0.0946,0.0114,-0.0583,-0.0251,-0.0858,-0.0706,-0.1104,0.0512,-0.0202,0.0685,-0.0322,-0.0548,-0.0661,0.1186,-0.0155
formamide,-0.337803,-0.24012601,-0.153591,-0.13910499,-0.067745,-0.524262,-0.14617899,-0.123937994,-0.104563,-0.051311,-0.382194,-0.241991,-0.1387645,-0.121833995,-0.059528,0.67,0.24,0.38,36.6,26,6,19,51.5,0.71,0.44,0.71,0.9,109,0.6,1.5,0.42,5,0,0.71,3.73,2.55,210,1.5,7,37.1,1.43,111,0.71,6.5,10.17,1,0,2.2,51.6,45.04,1.13,58.2,0.43,0.09,0.82,5,0.6,0.3,82,37.5,-0.78,51.2533,35.4829,1.0619,-0.3665,0.7667,0.3632,0.5111,0.3979,-0.5739,-0.7126,-0.472,-0.5417,0.0805,-0.181,0.1518,0.232,-0.0906,-0.3115,-0.1768,0.644,-0.5167,0.6753,0.587,-0.3136,-0.1742,0.3381,-0.2747,0.4705,-0.1405,-0.0755,0.0324,0.0362,0.0113,0.1533,0.1041,0.255,-0.1949,0.0357,-0.1105,0.0775,-0.0348,-0.0904,0.1345,0.3759,-0.3038,0.0861,0.2102,0.2637,0.0496,0.1168,0.3004,0.2856,-0.3652,-0.1145,0.0393
formicacid,-0.385253,-0.22981599,-0.188497,-0.132247,-0.064568,-0.46762902,-0.179081,-0.151725,-0.137555,-0.06400402,-0.3487225,-0.282167,-0.163026,-0.141986,-0.06428601,0.71,0.45,0.31,27,17.8,7,14.5,51.5,0.87,0.69,0.64,0.68,58.5,0.4,1,0.43,5,0.6,0.45,1.41,8.4,100.8,1.27,7.2,29.5,1.37,58.5,0.63,5.1,11.74,1,0,1.77,25.9,46.03,1.22,37.4,0.44,0.77,0.45,2,0.5,44.8,69,20.2,0.44,51.3244,29.6172,0.796,0.0155,0.7755,0.6665,0.4846,0.1017,-0.4974,-0.135,-0.3437,-0.2365,-0.0166,-0.1194,0.1111,-0.0235,0.0075,-0.0761,-0.2434,0.4812,-0.5049,0.5352,0.5328,-0.1469,-0.2086,0.242,-0.3605,0.1735,-0.2218,-0.0187,-0.1281,-0.0013,-0.2646,0.0514,-0.144,-0.3411,-0.182,-0.1109,0.1649,-0.0008,0.3102,0.1825,-0.0714,-0.0312,-0.1401,0.3109,0.0381,0.0623,0.0373,0.3772,0.2106,0.0472,-0.0451,0.1698,0.2169
hexachloroacetone,-0.203397,-0.174349,-0.12960601,-0.12957801,-0.082041,-0.180777,-0.153222,-0.153187,-0.116479,-0.116457,-0.19208701,-0.1230315,-0.1230285,-0.117618,-0.117614,0.25,0.31,0.27,9.8,20.1,0,4.5,52,0.6,0.95,0.11,0.53,10,0.5,0.5,0.1,35,0.1,0.1,0,25,199,1.5,5.9,56.6,1.6,5,0.1,0.2,9.5,0,1,1.24,38.1,252.3,1.65,25,1.1,1.3,0.9,0.5,0.7,1.05,62,0,2.98,264.1506,-24.8068,-1.2465,-0.4703,1.7848,-0.4625,2.0448,-0.3047,-0.7324,0.1673,0.3796,-0.246,0.0002,-0.2993,0.1321,-0.0804,0.0914,0.6719,0.1326,-0.6184,-0.0869,0.4365,-0.1208,0.2864,-0.3501,0.0338,0.5279,-0.3506,0.1473,0.1245,-0.0779,-0.0381,-0.0117,0.0304,-0.3286,-0.347,-0.1335,0.0196,0.3762,-0.3958,0.0521,-0.2563,0.3256,0.2495,0.1195,-0.3105,0.221,0.1968,0.5372,0.2446,-0.1749,0.2623,-0.5054,-0.1208,0.292
hexamethylphosphoramide,-0.18199399,-0.18024,-0.108279005,-0.10535,-0.055596996,-0.136579,-0.136572,-0.048489004,-0.043541,-0.043445006,-0.1127195,-0.1118905,-0.075495504,-0.075477,-0.0754475,0.68,0.33,0.37,38,25,6,17,52,0.86,0,0.74,0.92,29.5,0.65,1.4,0.2,14.6,0,1.07,2.57,7.2,232,1.5,8.4,47,1.43,29.5,0.69,7.5,8.84,1,0,1.48,55.5,179.23,1.03,30.3,0.43,-0.23,0.81,20,0.6,0.4,106,45.6,-0.72,181.1834,-1.7015,-0.6888,-0.8485,0.7277,-0.5517,1.4462,0.7762,0.1695,-0.2568,-0.6106,-1.0767,-0.5034,0.5268,0.1633,0.8601,0.0714,0.1412,-0.3131,0.4259,0.4051,-0.7027,-0.0327,-0.059,0.156,-0.5042,0.2153,0.1316,-0.2341,-0.3011,0.7643,0.1956,0.501,0.1343,0.187,-0.205,-0.1259,0.2323,-0.2647,0.187,0.6522,0.063,0.054,0.1156,-0.5488,-0.5379,-0.076,-0.3567,-0.3146,0.1997,-0.5473,-0.6465,-0.1114,-0.1731,-0.2718
isopropanol,-0.60936,-0.113857985,-0.064961,-0.064923,-0.025142998,-0.357315,-0.10175401,-0.070558,-0.070551,-0.069024995,-0.35555702,-0.2355865,-0.050999,-0.050986998,-0.047850497,0.56,0.5,0.3,23.3,16.7,6.3,10,52,0.76,0.84,0.7,0.29,18.3,0.4,1,0.33,7.5,0.37,0.76,1.66,-89.5,82.5,0.89,6,23.4,1.38,19.92,0.48,4.3,10.15,1,0.7,2.6,39.9,60.1,0.79,23.3,0.28,0.63,0.18,1,0.9,33.6,12,20.2,0.05,62.5463,10.5721,0.0846,0.65,0.6337,0.4522,-0.0515,-0.3346,1.247,-0.2137,0.3502,0.0053,0.1566,0.229,-0.431,0.1918,0.0366,-0.2058,0.0832,-0.0256,-0.0081,-0.098,-0.1867,-0.1502,-0.2479,-0.1525,-0.0015,-0.3476,-0.0688,-0.0304,-0.0981,-0.0373,-0.0855,-0.0704,-0.1496,-0.1166,0.0415,-0.1326,0.1014,-0.1077,0.2546,0.0499,-0.0217,-0.0848,0.142,0.1088,0.1164,-0.0031,-0.1183,-0.0225,0.0575,0.0913,0.01,-0.1112,-0.013
methanol,-0.587919,-0.157628,-0.09317,-0.068067,-0.068061,-0.469966,-0.123644,-0.121748015,-0.113612,-0.113607,-0.35483348,-0.313797,-0.108407006,-0.090837,-0.0908365,0.57,0.53,0.25,23.4,15.1,5.4,12,50,0.98,0.93,0.66,0.5,32.63,0.38,1.1,0.44,4.4,0.43,0.93,1.7,-97.6,64.7,0.59,6,20.5,1.33,32.7,0.37,5.1,10.85,1,0.7,2.51,35.3,32.04,0.79,22.5,0.34,0.76,0.18,2,1.3,127,12,20.2,-0.77,34.8351,14.9997,0.1511,0.3881,0.3164,0.176,-0.1655,-0.0599,0.4612,0.1044,-0.2719,0.0312,-0.3879,0.2536,0.2274,-0.0591,-0.0381,-0.0597,0.0435,-0.1464,-0.0997,-0.0048,-0.1207,0.0751,-0.2089,-0.0537,0.0945,-0.152,-0.0141,-0.0311,-0.1474,-0.0787,-0.1062,-0.0394,-0.0777,0.1077,-0.1111,-0.0563,-0.02,-0.1291,0.2151,0.2136,0.0095,-0.0707,0.1056,0.0802,0.1205,-0.1826,-0.0604,-0.0671,0.0618,-0.0704,0.1054,-0.0779,-0.1146
methylethylketone,-0.238097,-0.22841,-0.081802,-0.079409,-0.073655,-0.370151,-0.11700001,-0.084085,-0.070419,-0.055864,-0.2992805,-0.1775485,-0.073272504,-0.068833,-0.067008,0.19,0.11,0.12,20.5,17.2,7.4,9.6,47,0.08,0.42,0.49,0.43,18.5,0.5,1.15,0.08,7.3,0.06,0.48,2.76,-86.3,79.6,0.52,5.9,24.8,1.41,18.5,0.47,4.7,9.5,1,0.7,2.42,31.3,72.11,0.81,24,0.29,-0.35,0.41,0.4,0.7,182,-9,20.2,0.29,73.9204,5.5525,-0.5771,0.921,-0.5623,0.9634,0.6598,0.1006,-0.3092,0.6389,0.1672,0.2434,-0.203,0.2584,0.3401,0.26,0.2055,0.3694,0.1477,-0.2138,0.0279,-0.2238,-0.1349,-0.0753,0.1664,0.0028,-0.0987,0.1055,0.166,-0.1877,-0.5499,-0.4558,-0.162,-0.1392,0.2553,0.4248,-0.0355,-0.3132,-0.1326,0.1099,-0.2477,-0.2489,0.1361,0.0518,0.1104,-0.0192,0.0389,0.1235,0.051,0.6168,0.0211,0.1783,-0.3104,-0.1429,0.0264
methylformamide,-0.3283,-0.21868202,-0.157062,-0.110369004,-0.052293994,-0.27509302,-0.242089,-0.10667299,-0.078682005,-0.068850994,-0.2468875,-0.2174865,-0.176229,-0.104892,-0.065487996,0.65,0.25,0.32,36.5,26,7,17,51,0.75,0,0.55,0.81,182,0.65,1.5,0.42,7.5,0,0.73,3.73,-3,180,0.88,7.1,31.8,1.43,182,0.75,6.5,10.3,1,0,2.2,50.1,59.07,1,44.7,0.42,-0.23,0.82,20,0.7,0.6,71,37.5,-0.54,62.9122,19.512,0.2662,-0.1865,0.3655,0.1921,0.5678,0.4955,0.2586,-0.426,-0.6366,-0.3926,-0.3403,0.25,0.2795,0.4482,-0.2579,-0.1122,-0.332,0.7507,-0.5795,0.9111,0.6618,-0.1601,-0.2568,0.4943,-0.4034,0.096,-0.4072,-0.2734,-0.6489,-0.1222,-0.1767,-0.1923,-0.3482,-0.1308,-0.0632,0.016,-0.1711,-0.2519,0.0017,-0.1588,-0.0473,-0.2918,0.4699,-0.6318,-0.28,-0.0537,0.0851,-0.2564,-0.2391,-0.2626,0.0228,-0.1709,-0.2583
